cycle,p1Fitness,p2Fitness,averageTotalFitness
1108,38,42,60.0
1109,34,44,60.0
1110,38,36,60.0
1111,36,36,60.0
1112,42,40,60.0
1113,38,34,60.0
1114,34,44,60.0
1115,32,36,60.0
1116,36,32,60.0
1117,32,48,60.0
1118,32,38,60.0
1119,40,40,60.0
1120,38,38,60.0
1121,38,38,60.0
1122,38,46,60.0
1123,52,38,60.0
1124,44,40,60.0
1125,40,44,60.0
1126,40,42,60.0
1127,36,44,60.0
1128,36,36,60.0
1129,36,58,60.0
1130,36,38,60.0
1131,36,54,60.0
1132,36,54,60.0
1133,46,48,60.0
1134,48,68,60.0
1135,54,62,60.0
1136,52,54,60.0
1137,48,54,60.0
1138,64,52,60.0
1139,46,52,60.0
1140,52,56,60.0
1141,52,50,60.0
1142,50,54,60.0
1143,50,64,60.0
1144,46,60,60.0
1145,54,54,60.0
1146,50,52,60.0
1147,56,48,60.0
1148,48,52,60.0
1149,48,54,60.0
1150,48,48,60.0
1151,54,46,60.0
1152,44,50,60.0
1153,44,58,60.0
1154,44,50,60.0
1155,48,48,60.0
1156,42,54,60.0
1157,48,44,60.0
1158,54,40,60.0
1159,40,40,60.0
1160,40,36,60.0
1161,36,38,60.0
1162,36,36,60.0
1163,40,36,60.0
1164,48,38,60.0
1165,42,40,60.0
1166,44,40,60.0
1167,44,44,60.0
1168,42,48,60.0
1169,36,70,60.0
1170,36,46,60.0
1171,36,40,60.0
1172,36,38,60.0
1173,38,42,60.0
1174,38,40,60.0
1175,44,46,60.0
1176,58,58,60.0
1177,52,64,60.0
1178,48,52,60.0
1179,54,48,60.0
1180,56,48,60.0
1181,50,48,60.0
1182,48,66,60.0
1183,48,50,60.0
1184,48,58,60.0
1185,48,48,60.0
1186,48,48,60.0
1187,52,48,60.0
1188,60,58,60.0
1189,56,86,60.0
1190,66,60,60.0
1191,66,64,60.0
1192,62,70,60.0
1193,52,62,60.0
1194,64,60,60.0
1195,58,66,60.0
1196,68,64,60.0
1197,60,64,60.0
1198,62,56,60.0
1199,52,56,60.0
1200,48,52,60.0
1201,50,54,60.0
1202,50,48,60.0
1203,58,48,60.0
1204,48,58,60.0
1205,48,50,60.0
1206,54,48,60.0
1207,48,50,60.0
1208,48,48,60.0
1209,48,48,60.0
1210,48,48,60.0
1211,48,52,60.0
1212,56,48,60.0
1213,48,48,60.0
1214,50,52,60.0
1215,54,50,60.0
1216,56,56,60.0
1217,50,54,60.0
1218,50,50,60.0
1219,48,50,60.0
1220,48,48,60.0
1221,52,48,60.0
1222,48,58,60.0
1223,48,58,60.0
1224,52,48,60.0
1225,48,54,60.0
1226,54,48,60.0
1227,52,52,60.0
1228,50,52,60.0
1229,54,56,60.0
1230,48,54,60.0
1231,60,48,60.0
1232,48,48,60.0
1233,48,56,60.0
1234,46,64,60.0
1235,46,56,60.0
1236,42,44,60.0
1237,42,54,60.0
1238,50,42,61.5
1239,48,44,61.5
1240,48,42,61.5
1241,48,42,61.5
1242,42,42,61.5
1243,46,50,61.5
1244,42,46,61.5
1245,48,54,61.5
1246,42,62,61.5
1247,58,44,61.5
1248,54,44,61.5
1249,46,52,61.5
1250,46,46,61.5
1251,40,46,61.5
